quote_date,expiration,strike,log_moneyness,iv_fit,density_nonnegative
2025-10-08,2026-02-27,609.0762711864406,0.09942285748661724,0.2677022365780797,True
2025-10-08,2026-02-27,617.228813559322,0.0861265536835555,0.25681580075879257,True
2025-10-08,2026-02-27,625.3813559322034,0.0730047242478397,0.2461183029870317,True
2025-10-08,2026-02-27,633.5338983050848,0.06005284951029787,0.23563601244870552,True
2025-10-08,2026-02-27,641.6864406779662,0.04726658317811305,0.22539848880710178,True
2025-10-08,2026-02-27,649.8389830508474,0.03464174357894678,0.21543888044816253,True
2025-10-08,2026-02-27,657.9915254237288,0.02217430545091777,0.20579421640442738,True
2025-10-08,2026-02-27,666.1440677966102,0.009860392238101584,0.19650566545719178,True
2025-10-08,2026-02-27,674.2966101694915,-0.0023037311453484575,0.18761871997917523,True
2025-10-08,2026-02-27,682.4491525423729,-0.014321665116251932,0.17918324069246647,True
2025-10-08,2026-02-27,690.6016949152543,-0.026196881819605042,0.1712532722791898,True
2025-10-08,2026-02-27,698.7542372881356,-0.037932731150381885,0.16388651186064895,True
2025-10-08,2026-02-27,706.906779661017,-0.04953244642605817,0.15714329027849247,True
2025-10-08,2026-02-27,715.0593220338983,-0.06099914973389034,0.1510849233688182,True
2025-10-08,2026-02-27,723.2118644067797,-0.0723358569750765,0.14577132630766476,True
2025-10-08,2026-02-27,731.3644067796611,-0.08354548262618475,0.14125787900383635,True
2025-10-08,2026-02-27,739.5169491525423,-0.09463084423665753,0.13759169417248795,True
2025-10-08,2026-02-27,747.6694915254237,-0.10559466667975485,0.13480765382883841,True
2025-10-08,2026-02-27,755.8220338983051,-0.11643958617297819,0.13292478464734792,True
2025-10-08,2026-02-27,763.9745762711865,-0.1271681540828184,0.13194364449375579,True
2025-10-08,2026-02-27,772.1271186440679,-0.13778284052756196,0.13184530583807544,True
2025-10-08,2026-02-27,780.2796610169491,-0.14828603779088342,0.13259222922833272,True
2025-10-08,2026-02-27,788.4322033898305,-0.15868006355802589,0.13413090641251446,True
2025-10-08,2026-02-27,796.5847457627119,-0.16896716398551703,0.13639577308827414,True
2025-10-08,2026-02-27,804.7372881355932,-0.17914951661459558,0.13931368493767593,True
2025-10-08,2026-02-27,812.8898305084746,-0.1892292331377983,0.14280826564977836,True
2025-10-08,2026-02-27,821.042372881356,-0.1992083620274997,0.14680361899484706,True
2025-10-08,2026-02-27,829.1949152542373,-0.20908889103459025,0.15122714519277106,True
2025-10-08,2026-02-27,837.3474576271187,-0.21887274956491548,0.15601142305952045,True
2025-10-08,2026-02-27,845.5,-0.22856181094058384,0.1610952666245227,True
2025-10-08,2026-03-20,154.25,1.4727916946125539,1.0685402858748916,True
2025-10-08,2026-03-20,167.58050847457628,1.3899024739975816,1.0327219513538157,True
2025-10-08,2026-03-20,180.91101694915255,1.3133610660819546,0.998672508387442,True
2025-10-08,2026-03-20,194.24152542372883,1.2422639962642579,0.966141721551529,True
2025-10-08,2026-03-20,207.57203389830508,1.1758879266532418,0.9349273184568384,True
2025-10-08,2026-03-20,220.90254237288136,1.1136447378807566,0.9048634318793307,True
2025-10-08,2026-03-20,234.23305084745763,1.055049793870767,0.8758123806044672,True
2025-10-08,2026-03-20,247.56355932203388,0.9996990030166025,0.8476586978948821,True
2025-10-08,2026-03-20,260.89406779661016,0.9472519029741591,0.8203047128614287,True
2025-10-08,2026-03-20,274.22457627118644,0.8974189652885134,0.7936672297562902,True
2025-10-08,2026-03-20,287.5550847457627,0.8499519163977161,0.7676749997421491,True
2025-10-08,2026-03-20,300.885593220339,0.8046362538702697,0.7422667755219413,True
2025-10-08,2026-03-20,314.21610169491527,0.7612853862475982,0.7173898021121015,True
2025-10-08,2026-03-20,327.54661016949154,0.7197359913212171,0.6929986392051225,True
2025-10-08,2026-03-20,340.87711864406776,0.679844300940817,0.6690542393581383,True
2025-10-08,2026-03-20,354.20762711864404,0.641483098914009,0.6455232262215755,True
2025-10-08,2026-03-20,367.5381355932203,0.6045392738072393,0.622377331073757,True
2025-10-08,2026-03-20,380.8686440677966,0.5689118079431448,0.5995929559241894,True
2025-10-08,2026-03-20,394.1991525423729,0.534510112498148,0.5771508386292808,True
2025-10-08,2026-03-20,407.52966101694915,0.5012526395943808,0.5550358006714499,True
2025-10-08,2026-03-20,420.8601694915254,0.4690657178610346,0.5332365620766313,True
2025-10-08,2026-03-20,434.1906779661017,0.4378825696313567,0.5117456108180131,True
2025-10-08,2026-03-20,447.521186440678,0.40764247680231797,0.49055911630865945,True
2025-10-08,2026-03-20,460.85169491525426,0.3782900691627014,0.46967687849558215,True
2025-10-08,2026-03-20,474.18220338983053,0.34977471422673984,0.4491023058695147,True
2025-10-08,2026-03-20,487.5127118644068,0.3220499916808164,0.42884241761031244,True
2025-10-08,2026-03-20,500.8432203389831,0.29507323874220087,0.4089078672869093,True
2025-10-08,2026-03-20,514.1737288135594,0.2688051552492241,0.38931298818110976,True
2025-10-08,2026-03-20,527.5042372881355,0.24320945930637553,0.3700758635139589,True
2025-10-08,2026-03-20,540.8347457627119,0.21825258591158136,0.35121842864890324,True
2025-10-08,2026-03-20,554.1652542372881,0.19390342228414298,0.3327666166284456,True
2025-10-08,2026-03-20,567.4957627118645,0.1701330746573915,0.3147505628800824,True
2025-10-08,2026-03-20,580.8262711864406,0.14691466215141202,0.29720488902284753,True
2025-10-08,2026-03-20,594.156779661017,0.12422313403786871,0.28016908839468097,True
2025-10-08,2026-03-20,607.4872881355932,0.10203510728195798,0.2636880354951482,True
2025-10-08,2026-03-20,620.8177966101696,0.08032872171994947,0.24781263523256786,True
2025-10-08,2026-03-20,634.1483050847457,0.059083510623742584,0.2326006113309755,True
2025-10-08,2026-03-20,647.4788135593221,0.03828028473138474,0.21811739994605786,True
2025-10-08,2026-03-20,660.8093220338983,0.017901028096632465,0.20443705535144271,True
2025-10-08,2026-03-20,674.1398305084746,-0.0020711956590714928,0.19164297862584598,True
2025-10-08,2026-03-20,687.4703389830509,-0.02165232791459577,0.17982813902368616,True
2025-10-08,2026-03-20,700.8008474576271,-0.04085739149512753,0.16909427561963825,True
2025-10-08,2026-03-20,714.1313559322034,-0.05970055991462186,0.15954938255970647,True
2025-10-08,2026-03-20,727.4618644067797,-0.07819522021420776,0.15130269719432607,True
2025-10-08,2026-03-20,740.792372881356,-0.09635403009440997,0.1444566088686391,True
2025-10-08,2026-03-20,754.1228813559322,-0.11418896995190979,0.13909559808672647,True
2025-10-08,2026-03-20,767.4533898305085,-0.13171139035663862,0.13527355781386888,True
2025-10-08,2026-03-20,780.7838983050848,-0.14893205544040322,0.13300227143629573,True
2025-10-08,2026-03-20,794.1144067796611,-0.16586118261239102,0.13224455605368698,True
2025-10-08,2026-03-20,807.4449152542373,-0.18250847896849445,0.13291475285370047,True
